
functions called:
filename: <decorator-gen-0>, modulename: <decorator-gen-0>, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\future\adapters.py, modulename: adapters, funcname: TraversableResourcesLoader
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\readers.py, modulename: readers, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\readers.py, modulename: readers, funcname: FileReader
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\readers.py, modulename: readers, funcname: MultiplexedPath
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\readers.py, modulename: readers, funcname: NamespaceReader
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\importlib_resources\readers.py, modulename: readers, funcname: ZipReader
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: <dictcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: <lambda>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: ExecutableNotFoundError
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams.__getitem__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams.__init__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams.__iter__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams.__setitem__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams._get
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams._get_backend_or_none
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams._set
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: RcParams.copy
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: __getattr__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _add_data_doc
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _check_versions
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _delvewheel_patch_1_5_2
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _get_config_or_cache_dir
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _logged_cached
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _open_file_or_url
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _preprocess_data
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: _rc_params_in_file
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: gen_candidates
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: get_cachedir
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: get_configdir
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: get_data_path
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: is_interactive
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: matplotlib_fname
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: rc
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: use
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\__init__.py, modulename: __init__, funcname: wrapper
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_afm.py, modulename: _afm, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_afm.py, modulename: _afm, funcname: AFM
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: <dictcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: <genexpr>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: __getattr__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: caching_module_getattr
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: check_getitem
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: check_isinstance
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: check_shape
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: classproperty
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: classproperty.__get__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: classproperty.__init__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: define_aliases
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: fget
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: get_aliased_and_aliases
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: make_alias
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\__init__.py, modulename: __init__, funcname: recursive_subclasses
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: <genexpr>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: <listcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: MatplotlibDeprecationWarning
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: __set_name__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: _deprecated_parameter_class
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: _deprecated_property
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: delete_parameter
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: deprecate
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: deprecate_privatize_attribute
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: deprecate_privatize_attribute.__init__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: deprecate_privatize_attribute.__set_name__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: deprecated
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: finalize
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: make_keyword_only
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: rename_parameter
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_api\deprecation.py, modulename: deprecation, funcname: suppress_matplotlib_deprecation_warning
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_blocking_input.py, modulename: _blocking_input, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_cm.py, modulename: _cm, funcname: <dictcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_cm.py, modulename: _cm, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_cm.py, modulename: _cm, funcname: cubehelix
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_cm_listed.py, modulename: _cm_listed, funcname: <dictcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_cm_listed.py, modulename: _cm_listed, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_color_data.py, modulename: _color_data, funcname: <dictcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_color_data.py, modulename: _color_data, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_constrained_layout.py, modulename: _constrained_layout, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: <listcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: Substitution
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: Substitution.__call__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: Substitution.__init__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: Substitution.update
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: _ArtistKwdocLoader
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: _ArtistKwdocLoader.__missing__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: _ArtistPropertiesSubstitution
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: _ArtistPropertiesSubstitution.__call__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: _ArtistPropertiesSubstitution.__init__
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: copy
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_docstring.py, modulename: _docstring, funcname: do_copy
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: <listcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: CapStyle
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: JoinStyle
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: _AutoStringNameEnum
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_enums.py, modulename: _enums, funcname: _generate_next_value_
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_fontconfig_pattern.py, modulename: _fontconfig_pattern, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_fontconfig_pattern.py, modulename: _fontconfig_pattern, funcname: _make_fontconfig_parser
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_fontconfig_pattern.py, modulename: _fontconfig_pattern, funcname: comma_separated
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_fontconfig_pattern.py, modulename: _fontconfig_pattern, funcname: parse_fontconfig_pattern
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_layoutgrid.py, modulename: _layoutgrid, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_layoutgrid.py, modulename: _layoutgrid, funcname: LayoutGrid
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: <listcomp>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: <module>
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: Accent
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: AutoHeightChar
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: AutoWidthChar
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: BakomaFonts
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: Box
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: Char
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: ComputerModernFontConstants
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: DejaVuFonts
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: DejaVuSansFontConstants
filename: C:\Users\Simon\AppData\Roaming\Python\Python39\site-packages\matplotlib\_mathtext.py, modulename: _mathtext, funcname: DejaVuSansFonts
